CLOCK;MEMORY_USED;PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;PAPI_L2_TCA;PAPI_L3_TCA
13459557998;7270400;670452;1467129;94075;498293;1467129
13458624908;7270400;670528;1467455;92388;498398;1467455
13458420188;7270400;670738;1466898;89954;498840;1466898
13460682900;7270400;670635;1466846;86471;498687;1466846
13461681948;7270400;640377;1403218;181584;467017;1403218
13624838236;7372800;647690;1422083;202991;471553;1422083
13638315748;7372800;678847;1493733;276903;494061;1493733
13648740016;7372800;678793;1485816;110774;504263;1485816
13649816580;7372800;678792;1484463;91858;504113;1484463
13652001488;7372800;647769;1414460;91299;473571;1414460
13649333896;7372800;678595;1484932;101714;503652;1484932
13649264746;7372800;678876;1486855;126783;503593;1486855
13652822254;7372800;647909;1415319;104583;473555;1415319
13647954352;7372800;678620;1484946;96620;504133;1484946
13652724112;7372800;647771;1423310;223512;471529;1423310
13839869302;7475200;655670;1440289;218680;477188;1440289
13839451720;7475200;655802;1440098;212832;477397;1440098
13839915224;7475200;655640;1433054;112230;478680;1433054
13838392340;7475200;656757;1431359;81344;480556;1431359
13836837466;7475200;687609;1502179;101815;510476;1502179
13839187514;7475200;655411;1431169;85819;479062;1431169
13809601368;7475200;654691;1451748;494107;465543;1451748
13839019406;7475200;656131;1439802;181910;478242;1439802
13836851612;7475200;686744;1501885;92085;509684;1501885
13840951658;7475200;655016;1452603;246438;476288;1452603
14027245550;7577600;692664;1531496;106938;514033;1531496
14029998892;7577600;663659;1461967;137823;484102;1461967
14029127762;7577600;663728;1460844;118951;484249;1460844
14026741218;7577600;695755;1531174;96301;516448;1531174
14028863722;7577600;694867;1533827;143292;514617;1533827
14030033688;7577600;663656;1460008;104566;484803;1460008
14028445246;7577600;693885;1531839;114405;515202;1531839
14029099202;7577600;663791;1468239;200780;483005;1468239
14028187314;7577600;694847;1533033;135968;514395;1533033
14029683930;7577600;693918;1533680;142921;514679;1533680
14217997100;7680000;702835;1548891;96963;521025;1548891
14157324548;7680000;671635;1478108;106933;490123;1478108
14217984940;7680000;672634;1479071;115425;491362;1479071
14215814180;7680000;701698;1548039;98147;520749;1548039
14218623580;7680000;671760;1486488;207290;488630;1486488
14205573556;7680000;702844;1550674;126362;520232;1550674
14218730628;7680000;671903;1478053;118547;490506;1478053
14217016438;7680000;671892;1478031;105472;490584;1478031
14139780376;7680000;702708;1570390;564979;518158;1570390
14218047084;7680000;672604;1485510;204771;489672;1485510
14407093284;7782400;710927;1567661;125121;526231;1567661
14408944860;7782400;679962;1495224;109023;496252;1495224
14406547458;7782400;709501;1568579;123150;525657;1568579
14406776496;7782400;680179;1486227;112454;496543;1486227
14405229020;7782400;711087;1557158;128314;526355;1557158
14345686852;7782400;710833;1579800;612198;520713;1579800
14407997724;7782400;680293;1487127;123404;496386;1487127
14340641338;7782400;679153;1487918;120386;496297;1487918
14405033578;7782400;710981;1557734;122300;526875;1557734
14405899388;7782400;712031;1556112;106535;527834;1556112
14535020644;7884800;719154;1575087;114831;532310;1575087
14597917912;7884800;719184;1574800;115563;532585;1574800
14571576394;7884800;719189;1596085;583631;525932;1596085
14596276204;7884800;719370;1574977;124609;532370;1574977
14596871926;7884800;688267;1505454;125226;501904;1505454
14598131242;7884800;688948;1505894;131371;502407;1505894
14599474284;7884800;718135;1579638;219212;527496;1579638
14576580118;7884800;719297;1574606;125070;533214;1574606
14597044750;7884800;719101;1575544;138076;531914;1575544
14541518686;7884800;718897;1594650;553685;525174;1594650
14785833086;7987200;727233;1593979;153156;538448;1593979
14785230762;7987200;727495;1594033;135807;538057;1594033
14785404756;7987200;727391;1593623;137943;537746;1593623
14785333462;7987200;727223;1593008;121828;538004;1593008
14785345774;7987200;727182;1593564;145825;537866;1593564
14786332136;7987200;727357;1601089;86441;539102;1601089
14721168074;7987200;725863;1623478;609432;532831;1623478
14785130228;7987200;727151;1593439;134119;537583;1593439
14786873588;7987200;696547;1524936;162535;507233;1524936
14787393300;7987200;695741;1539183;188945;506139;1539183
14976683872;8089600;734115;1619908;111450;543114;1619908
14976839060;8089600;734649;1621807;127601;543702;1621807
14977841872;8089600;702860;1555630;199541;510973;1555630
14938315394;8089600;735390;1611445;144551;543441;1611445
14974178492;8089600;735404;1610771;128630;543720;1610771
14974972196;8089600;733980;1611968;165314;542976;1611968
14974073358;8089600;736233;1612811;165970;544104;1612811
14975408878;8089600;735581;1610664;140610;543451;1610664
14974839154;8089600;735369;1612974;165271;542886;1612974
14973914924;8089600;735491;1610228;118109;543831;1610228
15164440540;8192000;743417;1629940;164728;548747;1629940
15163532410;8192000;743573;1630641;157630;549104;1630641
15097649034;8192000;743292;1634538;232719;547216;1634538
15092116724;8192000;743119;1630767;176643;547319;1630767
15163550860;8192000;743613;1630152;158692;548942;1630152
15164485186;8192000;743769;1632204;193213;548446;1632204
15164550588;8192000;743475;1630622;169967;548750;1630622
15138642856;8192000;743378;1631633;188339;548379;1631633
15164274194;8192000;743678;1629198;137512;550486;1629198
15168677188;8192000;712908;1569139;324686;517104;1569139
15363430678;8294400;751862;1652466;260444;548689;1652466
15352947900;8294400;751539;1648146;165179;554708;1648146
15354901230;8294400;751704;1650018;197561;553904;1650018
15313050282;8294400;751407;1666859;601379;543355;1666859
15354053956;8294400;751817;1649474;181851;554669;1649474
15352986630;8294400;751788;1647727;154697;554529;1647727
15353256736;8294400;751770;1646600;140456;554798;1646600
15354221524;8294400;751566;1647302;156634;554215;1647302
15353829186;8294400;751580;1648133;170130;554229;1648133
15353665622;8294400;751512;1649568;176970;554117;1649568
15542602822;8396800;760102;1667457;184522;560412;1667457
15543251800;8396800;759819;1667068;180825;559560;1667068
15543315484;8396800;759561;1666556;172711;559814;1666556
15542376930;8396800;759813;1667180;179604;559943;1667180
15542733084;8396800;759958;1667899;192083;560022;1667899
15543356074;8396800;759772;1668596;213884;559525;1668596
15545999418;8396800;759860;1670339;259415;555408;1670339
15543401410;8396800;759677;1666607;188157;559821;1666607
15543081624;8396800;759465;1677085;172507;559888;1677085
15543966638;8396800;759711;1676757;171328;559796;1676757
15733612056;8499200;767803;1694507;165845;565909;1694507
15733689410;8499200;767714;1695412;180190;565558;1695412
15733454876;8499200;767933;1689258;264523;563644;1689258
15733147196;8499200;768681;1685884;210115;565228;1685884
15733556148;8499200;768315;1687343;199857;565626;1687343
15732044740;8499200;767690;1683650;164271;565370;1683650
15733324184;8499200;767713;1683753;177608;565262;1683753
15732781954;8499200;767880;1684280;181357;565510;1684280
15732274228;8499200;768175;1685836;210072;565177;1685836
15734986364;8499200;767918;1684555;176932;565044;1684555
15920464386;8601600;808821;1767293;128950;604657;1767293
15922478212;8601600;776046;1702142;191512;570798;1702142
15922360090;8601600;775943;1701919;197182;570955;1701919
15919840526;8601600;776300;1711491;391272;563935;1711491
15922039284;8601600;776606;1703627;164575;572175;1703627
15921836896;8601600;776028;1700678;169030;571557;1700678
15922511110;8601600;776334;1702649;190275;571537;1702649
15920216824;8601600;807644;1765284;110838;603815;1765284
15922477504;8601600;775970;1700987;168305;571586;1700987
15922204704;8601600;776263;1703330;202630;571204;1703330
16111767410;8704000;784456;1721007;220400;576402;1721007
16111161672;8704000;784411;1719924;173163;577670;1719924
16105669486;8704000;784313;1735722;554972;562956;1735722
16112528978;8704000;784279;1721472;196152;577270;1721472
16111894630;8704000;784361;1719922;199502;576795;1719922
16112103792;8704000;784419;1720492;203940;577464;1720492
16111935166;8704000;784389;1721664;223108;576335;1721664
16113259204;8704000;785247;1721585;222979;576996;1721585
16110752690;8704000;784428;1720208;190305;576908;1720208
16112389406;8704000;784445;1721406;209044;576503;1721406
16298967234;8806400;823750;1802289;120407;614604;1802289
16299682334;8806400;823823;1802060;111538;615137;1802060
16299535930;8806400;823775;1801709;120102;614746;1801709
16302013834;8806400;792614;1737287;189160;583137;1737287
16301467388;8806400;792326;1738571;210599;582219;1738571
16301249964;8806400;792732;1739197;199227;583235;1739197
16301943288;8806400;792883;1741131;228806;582875;1741131
16302359384;8806400;792450;1738725;229426;582441;1738725
16303454360;8806400;792257;1739082;213604;582340;1739082
16301490520;8806400;792339;1738046;190550;582781;1738046
16490794042;8908800;800589;1756808;219474;587940;1756808
16432070888;8908800;800534;1779168;720164;582805;1779168
16491592706;8908800;800566;1756014;202490;588450;1756014
16493118728;8908800;802020;1757721;236151;587768;1757721
16490577960;8908800;832307;1823038;146812;620313;1823038
16494912410;8908800;800785;1760777;292623;586921;1760777
16429846298;8908800;800390;1760210;274670;587136;1760210
16494253212;8908800;832002;1838637;550227;605014;1838637
16493026556;8908800;800895;1761381;287658;587735;1761381
16492307688;8908800;800579;1758832;262689;587895;1758832
16682305992;9011200;808726;1776520;256941;593697;1776520
16681143774;9011200;839866;1840226;160814;625512;1840226
16681058952;9011200;841213;1843778;214412;625930;1843778
16683753496;9011200;808928;1780766;334165;588044;1780766
16680740644;9011200;839978;1840161;166237;625964;1840161
16672042418;9011200;808912;1779301;285565;592669;1779301
16685885016;9011200;809096;1779592;279912;593675;1779592
16681746656;9011200;808605;1778259;269381;592807;1778259
16682425116;9011200;810105;1776984;266234;594136;1776984
16682477596;9011200;841178;1849066;296523;622434;1849066
16821369866;9113600;847413;1911303;302681;628479;1911303
16873883578;9113600;816139;1805944;246297;599320;1805944
16871539932;9113600;846948;1872897;191225;630760;1872897
16875686912;9113600;817206;1807232;270751;600319;1807232
16873860534;9113600;816027;1808316;289152;598141;1808316
16874114858;9113600;815985;1806734;258525;598951;1806734
16873255102;9113600;847404;1872737;189166;630261;1872737
16872940240;9113600;816131;1803764;225607;599303;1803764
16872896606;9113600;816129;1803934;228215;599254;1803934
16873344812;9113600;816126;1804897;233694;598896;1804897
17060214494;9216000;825024;1811394;251788;605321;1811394
17061245656;9216000;824945;1811651;244869;605408;1811651
17062892492;9216000;825102;1813150;280556;604468;1813150
17061246274;9216000;824858;1811426;246862;605092;1811426
17062507132;9216000;825658;1861867;240553;605931;1861867
17066092184;9216000;824428;1834785;497134;597190;1834785
17060284910;9216000;855237;1890354;190906;635814;1890354
17059575008;9216000;855252;1889295;174791;636670;1889295
17062482838;9216000;824474;1825093;283187;604016;1825093
17061980186;9216000;823849;1824258;253050;604832;1824258
17248969696;9318400;863243;1908079;192351;642245;1908079
17250970808;9318400;832870;1840643;240147;610955;1840643
17251260000;9318400;832197;1841578;261542;609845;1841578
17248926688;9318400;833549;1829284;249623;611336;1829284
17250343180;9318400;864426;1896178;222228;642754;1896178
17248330638;9318400;864336;1897081;171426;643014;1897081
17249012488;9318400;864466;1894890;190233;642982;1894890
17249368502;9318400;833257;1830083;254751;611243;1830083
17250354710;9318400;833251;1831026;286367;610191;1831026
17248696918;9318400;833176;1829364;245836;611035;1829364
17439662490;9420800;872566;1916575;262056;646755;1916575
17438106330;9420800;841379;1861711;371812;615016;1861711
17440388678;9420800;840238;1859378;259247;616088;1859378
17440812244;9420800;840492;1859676;269603;615693;1859676
17439591826;9420800;871375;1928943;249003;647160;1928943
17443970930;9420800;840485;1868824;469670;604664;1868824
17337992522;9420800;872285;1912718;199558;648303;1912718
17439560078;9420800;841336;1850525;313451;615689;1850525
17439232450;9420800;841784;1851887;300030;616749;1851887
17437003422;9420800;872519;1913755;213532;648041;1913755
17628294704;9523200;880608;1933925;270687;653880;1933925
17630866976;9523200;880589;1953601;659111;638809;1953601
17627194654;9523200;880481;1931257;212434;654006;1931257
17612685250;9523200;849510;1869183;349936;618510;1869183
17671056986;9523200;849937;1902279;1184985;606397;1902279
17713451374;9523200;850669;1903527;1118277;609756;1903527
17680790054;9523200;849513;1920063;931847;609289;1920063
17647176652;9523200;849778;1926332;721103;614087;1926332
17630117996;9523200;881324;1988416;213134;654051;1988416
17864361802;9523200;885141;1978821;1217527;643419;1978821
18013624658;9625600;890009;1992433;1252180;644028;1992433
17822171326;9625600;857932;1907875;852986;623684;1907875
17818727944;9625600;857765;1882661;254133;628482;1882661
17819592024;9625600;888340;1953921;302859;657159;1953921
17816893766;9625600;888273;1952657;268545;657994;1952657
17817783600;9625600;857304;1881915;257100;627620;1881915
17819211170;9625600;857359;1882085;254866;627891;1882085
17819579440;9625600;857476;1884768;313523;626203;1884768
17820083802;9625600;858821;1885899;301066;628411;1885899
17820455120;9625600;857436;1884300;299759;627051;1884300
17935353578;9728000;866972;1902341;305645;634206;1902341
18009251196;9728000;865797;1903594;334868;632166;1903594
18015119816;9728000;865875;1904319;342958;632656;1904319
18008445018;9728000;865698;1901599;293337;633512;1901599
18012789822;9728000;865775;1923517;809902;620717;1923517
18007457934;9728000;896519;1973023;305405;663468;1973023
18010240108;9728000;865919;1910510;395494;631594;1910510
18008558204;9728000;896599;1972767;306958;663410;1972767
18006837478;9728000;896777;1972913;307914;663707;1972913
17979034026;9728000;896618;1971926;282913;663504;1971926
18146384144;9830400;904463;1990310;307846;668560;1990310
18200237644;9830400;874142;1928216;423249;637086;1928216
18197598192;9830400;904839;1990813;321819;668982;1990813
18198987660;9830400;904751;1992529;338923;668772;1992529
18198724086;9830400;905990;1992942;334665;669648;1992942
18202935346;9830400;873715;1925605;438834;629633;1925605
18178690106;9830400;904607;1990247;302126;669209;1990247
18196849748;9830400;904846;1992867;345113;668880;1992867
18188397892;9830400;904666;1998635;480274;662333;1998635
18196095006;9830400;904719;1990665;311981;669126;1990665
18357998110;9932800;882113;1938603;300344;644479;1938603
18394429698;9932800;913205;2035006;911357;670568;2035006
18333242056;9932800;912404;2007186;306781;674127;2007186
18385894280;9932800;912683;2008199;306146;674858;2008199
18354492966;9932800;883328;1947379;427398;643845;1947379
18385921084;9932800;912764;2008541;319830;674342;2008541
18370956716;9932800;912826;2009462;344760;674562;2009462
18386286352;9932800;912709;2009035;334862;674358;2009035
18385086732;9932800;912745;2007687;310630;674799;2007687
18386825490;9932800;912874;2009924;329836;674243;2009924
18577950622;10035200;921043;2030620;404750;679091;2030620
18577380384;10035200;920872;2027880;349237;679910;2027880
18504626308;10035200;920694;2050706;894095;670775;2050706
18577840176;10035200;920812;2027088;339917;679847;2027088
18504182778;10035200;889919;1954439;298147;650423;1954439
18578669578;10035200;890196;1969494;323722;649796;1969494
18578234672;10035200;920958;2042613;355625;679472;2042613
18578714598;10035200;920870;2043311;388828;678824;2043311
18578672194;10035200;920796;2045041;403037;678729;2045041
18579536126;10035200;920818;2044766;398851;679107;2044766
18749606334;10137600;929156;2047336;374373;685628;2047336
18772289816;10137600;929191;2048672;407164;683850;2048672
18765746228;10137600;929140;2046100;354699;685808;2046100
18766272340;10137600;929027;2068774;909857;678433;2068774
18768764344;10137600;898431;1976045;347282;655656;1976045
18765890018;10137600;928977;2046796;362379;685632;2046796
18764452982;10137600;929113;2045002;343224;685914;2045002
18767300786;10137600;928887;2046532;376859;684750;2046532
18765772104;10137600;928716;2045325;354574;685466;2045325
18717205308;10137600;929234;2048106;397937;684869;2048106
18956614510;10240000;937493;2081110;415335;690681;2081110
18956637894;10240000;938650;2081713;431835;691249;2081713
18956897958;10240000;937866;2080557;397666;691069;2080557
18955471230;10240000;937663;2077546;363421;691164;2077546
18959033952;10240000;939028;2086710;570970;680494;2086710
18957786790;10240000;937165;2089053;634915;679669;2089053
18957246218;10240000;937130;2081621;425705;690087;2081621
18951062490;10240000;936870;2080688;414060;689990;2080688
18958471364;10240000;935454;2083524;465306;687950;2083524
18959219304;10240000;937548;2089586;659806;677827;2089586
19146657710;10342400;946739;2096551;384543;697518;2096551
19146315934;10342400;945618;2097693;390001;696597;2097693
19144828020;10342400;945471;2097943;513579;694643;2097943
19145662764;10342400;945293;2139356;422744;696215;2139356
19089902552;10342400;945066;2138790;386598;695296;2138790
19147198458;10342400;944165;2138545;402914;695878;2138545
19139004990;10342400;945382;2138977;383269;696237;2138977
19057451882;10342400;944974;2139293;439492;695270;2139293
19148189340;10342400;945180;2138579;435220;695214;2138579
19146542166;10342400;945382;2138627;359350;696804;2138627
19337351310;10444800;953647;2163772;897792;698457;2163772
19335823720;10444800;953659;2113330;434924;702372;2113330
19335296038;10444800;953523;2156196;349364;702735;2156196
19336345926;10444800;953560;2156461;363730;702564;2156461
19337000532;10444800;953473;2157633;438394;699126;2157633
19340912694;10444800;953668;2160564;691651;687380;2160564
19337225126;10444800;953124;2156432;406518;701639;2156432
19334980530;10444800;954267;2147596;338051;704238;2147596
19335901360;10444800;953459;2156565;392334;701760;2156565
19337754758;10444800;952638;2155735;371938;702501;2155735
19526167474;10547200;961637;2174954;378358;707594;2174954
19527055734;10547200;962760;2174597;410806;709002;2174597
19524710184;10547200;962971;2175586;367052;709774;2175586
19524778176;10547200;961736;2174482;396077;707839;2174482
19526684950;10547200;961777;2175351;389087;707874;2175351
19530648722;10547200;961742;2174472;368936;708037;2174472
19483477844;10547200;961403;2175005;400406;706877;2175005
19526414202;10547200;962167;2166195;403750;709113;2166195
19526753346;10547200;961303;2175056;407755;707283;2175056
19525745046;10547200;961769;2174453;388115;707849;2174453
19603895674;10649600;969418;2193546;417789;712954;2193546
19716835086;10649600;1000779;2272995;951323;737307;2272995
19714197560;10649600;969740;2193746;457595;712729;2193746
19722525258;10649600;970060;2195540;565726;710557;2195540
19735018114;10649600;969704;2201078;960664;708294;2201078
19717661534;10649600;971528;2203743;490791;713744;2203743
19718832026;10649600;969805;2199734;869701;697936;2199734
19716308522;10649600;969734;2194220;479573;712459;2194220
19715132498;10649600;969586;2194985;426539;712748;2194985
19716860886;10649600;968276;2194679;467664;711874;2194679
19906332226;10752000;978006;2212715;479325;717251;2212715
19910179200;10752000;977856;2215545;677025;705103;2215545
19858798226;10752000;977979;2213440;492951;717680;2213440
19886794688;10752000;977525;2213474;480978;717952;2213474
19904772330;10752000;977779;2212478;436025;718366;2212478
19905797228;10752000;978028;2212907;479191;717883;2212907
19904793438;10752000;1009446;2282417;351560;750998;2282417
19904789356;10752000;1009562;2283310;343658;750968;2283310
19905375576;10752000;978175;2213175;451588;718370;2213175
19906002026;10752000;978224;2213067;482421;718865;2213067
20095407458;10854400;985832;2231431;482637;723885;2231431
20097080986;10854400;985776;2230638;493555;722963;2230638
20095096638;10854400;986343;2231675;491136;723755;2231675
20094885906;10854400;986080;2230955;460777;723724;2230955
20082138476;10854400;986593;2221765;432165;725699;2221765
20094278158;10854400;986759;2220775;427381;725982;2220775
20093634666;10854400;987098;2220726;399212;726830;2220726
20093167990;10854400;1019113;2294192;462186;757495;2294192
20093298124;10854400;986599;2220891;406316;726300;2220891
20171951040;10854400;1018666;2310131;1281338;742337;2310131
20361363406;10956800;994497;2251191;1090653;717004;2251191
20315696448;10956800;996131;2233863;1239099;718920;2233863
20329503112;10956800;994586;2260195;1222482;716399;2260195
20284810742;10956800;994621;2251722;623192;729536;2251722
20290981002;10956800;994719;2252819;717959;722210;2252819
20434524990;10956800;995128;2255647;1196046;715627;2255647
20284810366;10956800;1025802;2284349;657175;757596;2284349
20272143166;10956800;1025846;2319378;336244;762833;2319378
20285959974;10956800;994990;2249732;439920;730019;2249732
20284315982;10956800;994497;2249221;456754;730319;2249221
20474596728;11059200;1003191;2269928;468969;736393;2269928
20472118398;11059200;1033959;2338352;363538;767985;2338352
20471813872;11059200;1034043;2339244;379791;768253;2339244
20472539760;11059200;1002555;2267561;439774;736047;2267561
20392109998;11059200;1002300;2267577;487146;734764;2267577
20389787730;11059200;1002901;2269580;513891;734888;2269580
20382286534;11059200;1002318;2266461;423880;736007;2266461
20395943002;11059200;1033970;2338449;387963;767389;2338449
20472552940;11059200;1034260;2339846;406430;768050;2339846
20473031988;11059200;1002664;2266837;422607;736463;2266837
20698899900;11161600;1042172;2366210;1028143;757061;2366210
20671526380;11161600;1010966;2290606;777615;735982;2290606
20673393230;11161600;1009614;2297352;1268786;726560;2297352
21129178562;11161600;1015892;2277817;1441903;734208;2277817
20677599686;11161600;1011305;2275828;1456041;726302;2275828
20670380654;11161600;1010722;2266744;1142164;726957;2266744
20671218814;11161600;1011113;2267195;1157348;727307;2267195
20673557466;11161600;1010772;2256183;1154813;726118;2256183
20673707940;11161600;1010947;2289751;1148697;726893;2289751
20671405272;11161600;1011173;2291297;1162144;727054;2291297
20863600354;11264000;1050333;2383239;1213071;763253;2383239
20858061636;11264000;1050197;2380641;1156677;763407;2380641
20843123568;11264000;1018930;2307756;1217975;732346;2307756
20852590618;11264000;1050333;2380983;1196224;763426;2380983
20861980362;11264000;1050118;2381566;1247970;763289;2381566
20861966674;11264000;1050206;2382817;1274880;762850;2382817
20856055276;11264000;1019117;2309491;1280371;732426;2309491
20864106296;11264000;1050302;2382114;1323785;763229;2382114
20861724292;11264000;1050155;2382309;1335445;763206;2382309
20865479618;11264000;1019375;2312572;1347812;732701;2312572
21050177490;11366400;1027111;2325354;1155393;737817;2325354
21056002908;11366400;1029057;2332243;1193638;738680;2332243
21054434368;11366400;1027520;2332033;1213593;737277;2332033
21052041324;11366400;1058153;2406007;1263990;767045;2406007
21054225732;11366400;1027044;2334388;1327369;736463;2334388
21055046156;11366400;1027365;2335294;1364584;736854;2335294
21055489582;11366400;1027150;2332167;1207829;735737;2332167
21050692544;11366400;1058300;2405325;1181173;767892;2405325
21035223218;11366400;1027066;2332049;1233534;736415;2332049
21056417490;11366400;1027409;2334941;1301935;736142;2334941
21245768034;11468800;1035282;2352926;1338866;741978;2352926
21247392464;11468800;1066410;2427252;1412334;772822;2427252
21242649180;11468800;1035490;2350792;1209309;742507;2350792
21240494454;11468800;1066210;2424669;1268287;772975;2424669
21239916118;11468800;1066197;2425943;1341924;772803;2425943
21226371294;11468800;1035591;2354309;1350854;742995;2354309
21242491840;11468800;1066336;2422950;1208018;773212;2422950
21241581930;11468800;1037030;2351357;1246790;744034;2351357
21222343932;11468800;1066385;2425355;1319291;773235;2425355
21241964092;11468800;1066413;2427253;1356026;773147;2427253
21427939892;11571200;1043498;2340552;1218480;749060;2340552
21417831918;11571200;1074474;2436046;1224772;780036;2436046
21428278372;11571200;1042838;2364589;1344441;748899;2364589
21432455018;11571200;1074634;2437103;1393750;779978;2437103
21429978160;11571200;1042154;2363117;1223987;748346;2363117
21424375812;11571200;1074609;2436897;1335889;779936;2436897
21425773226;11571200;1074317;2444811;1395519;778642;2444811
21421440058;11571200;1043712;2369256;1220481;748344;2369256
21429157130;11571200;1074375;2441866;1273049;778810;2441866
21432140100;11571200;1043431;2371529;1371232;747795;2371529
21626290138;11673600;1082435;2460103;1242938;782995;2460103
21611791166;11673600;1082597;2461949;1308012;784318;2461949
21608673174;11673600;1082409;2464107;1439601;783988;2464107
21632765642;11673600;1051455;2390577;1464112;752586;2390577
21622678198;11673600;1053328;2391568;1361686;754984;2391568
21628053480;11673600;1051799;2386841;1221615;753806;2386841
21615280008;11673600;1082615;2462499;1301091;784133;2462499
21619419458;11673600;1083984;2452516;1382274;785875;2452516
21617706578;11673600;1051504;2359196;1262399;754290;2359196
21614283532;11673600;1082587;2455693;1338188;785615;2455693
21822520906;11776000;1090312;2475697;1430359;789783;2475697
21811565638;11776000;1059745;2400813;1316869;760011;2400813
21812597676;11776000;1091002;2474300;1400260;791019;2474300
21810509236;11776000;1091075;2474090;1294544;790997;2474090
21816564458;11776000;1060529;2402760;1408404;760036;2402760
21808389986;11776000;1091037;2473002;1261684;791116;2473002
21810520326;11776000;1060138;2401539;1364977;760340;2401539
21809145038;11776000;1091037;2472488;1239542;791216;2472488
21812939434;11776000;1060115;2402413;1377685;759897;2402413
21809528376;11776000;1090159;2437978;1331016;789463;2437978
21998051248;11878400;1067991;2396690;1346824;765536;2396690
22000548038;11878400;1069272;2384403;1252006;766268;2384403
21998516892;11878400;1067856;2399001;1394267;764713;2399001
21997477304;11878400;1098924;2465053;1229277;796472;2465053
21999287342;11878400;1099058;2472505;1405541;796176;2472505
21984369844;11878400;1067923;2395405;1282599;764717;2395405
21996389908;11878400;1098715;2470540;1375539;795725;2470540
21975281062;11878400;1068119;2418303;1257268;765663;2418303
22001287424;11878400;1068334;2420074;1406072;765195;2420074
21999940746;11878400;1099017;2492849;1284147;795692;2492849
22171679924;11980800;1106834;2478900;1402931;801241;2478900
22188074778;11980800;1106784;2474783;1311817;801096;2474783
22186012550;11980800;1106944;2488197;1371117;801908;2488197
22190622820;11980800;1108506;2491568;1504249;802875;2491568
22168375052;11980800;1107339;2485319;1288461;802006;2485319
22187955358;11980800;1106894;2488825;1431053;801839;2488825
22188746974;11980800;1107186;2510355;1308206;801855;2510355
22191251030;11980800;1106499;2509588;1366431;801159;2509588
22194952364;11980800;1076205;2438409;1386225;771224;2438409
22191844244;11980800;1107535;2510572;1263774;801767;2510572
22381400208;12083200;1084411;2457310;1453666;776361;2457310
22376888270;12083200;1115474;2528750;1381263;807305;2528750
22365598660;12083200;1084572;2457468;1326554;776012;2457468
22380019304;12083200;1115467;2528409;1449364;807393;2528409
22380402236;12083200;1085621;2457146;1384428;777550;2457146
22378830568;12083200;1115170;2527131;1267920;807376;2527131
22381545452;12083200;1084347;2457116;1458291;776668;2457116
22377462610;12083200;1115539;2527918;1365310;807601;2527918
22367919042;12083200;1115397;2527501;1277443;807152;2527501
22392975862;12083200;1115425;2529583;1475804;806750;2529583
22568661584;12185600;1123412;2514673;1402431;812282;2514673
22575118084;12185600;1123958;2512950;1364057;812209;2512950
22568214692;12185600;1092549;2438733;1283819;781807;2438733
22539564140;12185600;1123361;2526143;1470064;812838;2526143
22776434208;12185600;1124314;2557186;1551573;812659;2557186
